0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.676,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.68,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.748,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.664,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.667,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.669,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.674,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.667,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.745,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.677,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.677,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.665,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.681,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.669,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.678,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.679,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.674,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.753,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.669,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.692,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.752,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.012,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.66,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.754,1.0,-1,1.0,
1,83,1,1,1,1,1,1,1,1,-1.0,0.184,1.0,0.685,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.678,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.681,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.681,1.0,-1,1.0,
1,38,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,224,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,250,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,224,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,290,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,66,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.663,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.681,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.67,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.676,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.688,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.668,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.666,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.664,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.663,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.754,1.0,-1,1.0,
1,60,1,1,1,1,2,1,1,1,-1.0,0.217,1.0,0.663,1.0,-1,1.0,
1,91,-1,-1,1,1,4,1,1,1,-1.0,0.217,1.0,0.724,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.772,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,55,1,1,1,1,3,1,1,1,-1.0,0.144,1.0,0.565,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.673,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.665,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.665,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.677,1.0,0.922,1.0,-1,1.0,
1,54,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.668,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,33,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.719,1.0,-1,1.0,
1,32,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.728,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.664,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.673,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.673,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.672,1.0,-1,1.0,
1,28,1,1,1,1,1,1,-1,1,-1.0,0.077,1.0,0.464,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.683,1.0,-1,1.0,
1,31,1,1,1,1,3,1,1,1,-1.0,0.189,1.0,0.469,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.662,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.665,1.0,-1,1.0,
1,27,1,1,1,1,1,1,1,1,-1.0,0.043,1.0,0.842,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.68,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.68,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.661,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.671,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.679,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.673,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.677,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.674,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.675,1.0,-1,1.0,
1,27,-1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.716,1.0,-1,1.0,
1,25,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,36,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,23,1,1,1,1,1,1,1,1,-1.0,0.022,1.0,0.802,-1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.627,1.0,-1,1.0,
1,21,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,39,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,67,1,1,1,1,6,1,-1,1,-1.0,0.0,1.0,0.746,1.0,-1,1.0,
1,67,1,1,1,1,6,1,-1,1,-1.0,0.0,1.0,0.746,1.0,-1,1.0,
1,35,1,1,1,1,3,1,-1,1,-1.0,0.0,1.0,0.611,1.0,-1,1.0,
1,18,-1,1,1,1,1,1,1,1,-1.0,0.194,1.0,0.561,1.0,-1,1.0,
1,164,-1,1,1,1,7,1,1,1,-1.0,0.176,1.0,0.922,1.0,-1,1.0,
1,164,-1,1,1,1,7,1,1,1,-1.0,0.176,1.0,0.921,1.0,-1,1.0,
1,168,-1,1,1,1,7,1,1,1,-1.0,0.176,1.0,0.923,1.0,-1,1.0,
1,15,-1,1,1,1,1,1,1,1,1.0,0.794,-1.0,1.0,0.797,1,-1.0,1.0
1,18,1,1,1,1,1,1,1,1,-1.0,0.034,1.0,0.581,1.0,-1,1.0,
1,40,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,46,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,72,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,105,1,1,1,1,1,1,-1,1,1.0,0.838,0.333,1.0,0.844,1,-1.0,1.0
1,15,1,1,1,1,1,1,1,1,-1.0,0.682,1.0,0.782,1.0,-1,1.0,
1,16,1,1,1,1,1,1,1,1,-1.0,0.682,1.0,0.778,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,1.0,0.904,0.0,1.0,0.793,1,-1.0,1.0
1,21,1,1,1,1,1,1,1,1,-1.0,0.1,1.0,0.614,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.011,1.0,0.792,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.02,1.0,0.819,1.0,-1,1.0,
1,37,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.797,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.025,1.0,0.822,1.0,-1,1.0,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,2,1,1,1,-1.0,0.147,1.0,0.765,1.0,-1,1.0,
1,17,1,1,1,1,1,1,1,1,-1.0,0.075,1.0,0.589,1.0,-1,1.0,
1,36,1,1,1,1,1,1,1,1,-1.0,0.5,1.0,0.677,1.0,-1,1.0,
1,64,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.766,1.0,-1,1.0,
1,97,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.814,1.0,-1,1.0,
1,97,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.814,1.0,-1,1.0,
1,96,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.802,1.0,-1,1.0,
1,97,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.804,1.0,-1,1.0,
1,41,1,1,1,1,1,1,1,1,-1.0,0.077,1.0,0.44,1.0,-1,1.0,
1,38,1,1,1,1,1,1,1,1,-1.0,0.077,1.0,0.448,1.0,-1,1.0,
1,41,1,1,1,1,1,1,1,1,-1.0,0.077,1.0,0.45,1.0,-1,1.0,
1,33,1,1,1,1,1,1,1,1,-1.0,0.077,1.0,0.478,1.0,-1,1.0,
1,30,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,15,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.764,1.0,-1,1.0,
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,30,1,1,1,1,1,1,1,1,1.0,0.89,0.0,1.0,0.79,1,-1.0,1.0
1,33,1,1,1,1,1,1,1,1,1.0,0.882,0.0,1.0,0.791,1,-1.0,1.0
1,34,1,1,1,1,1,1,1,1,1.0,0.882,0.0,1.0,0.792,1,-1.0,1.0
1,23,1,1,1,1,1,1,1,1,-1.0,0.033,1.0,0.817,1.0,-1,1.0,
1,117,1,1,1,1,1,1,1,1,1.0,0.748,0.115,1.0,0.796,1,-1.0,1.0
1,129,1,1,1,1,2,1,1,1,1.0,0.752,0.115,1.0,0.812,1,-1.0,1.0
1,117,1,1,1,1,1,1,1,1,1.0,0.748,0.115,1.0,0.799,1,-1.0,1.0
1,129,1,1,1,1,2,1,1,1,1.0,0.76,0.115,1.0,0.812,1,-1.0,1.0
1,20,1,1,1,1,1,1,1,1,1.0,0.886,-1.0,1.0,0.877,1,-1.0,1.0
1,20,1,1,1,1,1,1,1,1,-1.0,0.167,1.0,0.853,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.007,1.0,0.671,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.018,1.0,0.56,1.0,-1,1.0,
1,58,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,59,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,41,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,25,1,1,1,1,2,1,1,1,-1.0,0.007,1.0,0.778,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.107,1.0,0.806,1.0,-1,1.0,
1,22,-1,1,1,1,2,1,1,1,-1.0,0.211,1.0,0.601,1.0,-1,1.0,
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,44,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,62,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,1,1,-1.0,0.009,1.0,0.771,1.0,-1,1.0,
1,20,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,42,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,28,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.789,1.0,-1,1.0,
1,32,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.743,1.0,-1,1.0,
1,31,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.783,1.0,-1,1.0,
1,20,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,29,1,1,1,1,1,1,1,1,-1.0,0.08,1.0,0.548,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.015,1.0,0.893,1.0,-1,1.0,
1,20,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,-1.0,0.077,1.0,0.876,1.0,-1,1.0,
1,30,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.739,1.0,-1,1.0,
1,39,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,18,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.837,1.0,-1,1.0,
1,42,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.777,1.0,-1,1.0,
1,75,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.828,1.0,-1,1.0,
1,109,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.852,1.0,-1,1.0,
1,121,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.847,1.0,-1,1.0,
1,80,1,1,1,1,1,1,1,1,-1.0,0.273,1.0,0.715,1.0,-1,1.0,
1,81,1,1,1,1,1,1,1,1,-1.0,0.273,1.0,0.716,1.0,-1,1.0,
1,26,1,1,1,1,2,1,-1,1,0.0,0.0,1.0,0.992,1.0,-1,1.0,
1,79,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,16,1,1,1,1,1,1,1,1,1.0,0.824,-1.0,1.0,0.876,1,-1.0,1.0
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,24,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,40,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,41,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.75,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.192,1.0,0.828,1.0,-1,1.0,
1,22,1,1,1,1,2,1,1,1,-1.0,0.102,1.0,0.647,1.0,-1,1.0,
1,24,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,31,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,43,1,1,1,1,1,1,1,1,1.0,0.815,0.0,1.0,0.762,1,-1.0,1.0
1,44,1,1,1,1,1,1,1,1,1.0,0.815,0.0,1.0,0.76,1,-1.0,1.0
1,55,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.768,1.0,-1,1.0,
1,19,1,1,1,1,1,1,1,1,-1.0,0.2,1.0,0.872,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.011,1.0,0.626,1.0,-1,1.0,
1,20,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,49,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,57,1,1,1,1,3,1,1,1,-1.0,0.1,1.0,0.516,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.018,1.0,0.838,1.0,-1,1.0,
1,21,1,1,1,1,2,1,1,1,-1.0,0.026,1.0,0.836,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.028,1.0,0.848,1.0,-1,1.0,
1,50,1,1,1,1,2,1,1,1,-1.0,0.039,1.0,0.444,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.118,1.0,0.678,1.0,-1,1.0,
1,25,1,1,1,1,1,1,1,1,-1.0,0.235,1.0,0.523,1.0,-1,1.0,
1,40,1,1,1,1,1,1,1,1,-1.0,0.267,1.0,0.546,1.0,-1,1.0,
1,41,1,1,1,1,1,1,1,1,-1.0,0.267,1.0,0.548,1.0,-1,1.0,
1,51,1,1,1,1,1,1,1,1,-1.0,0.267,1.0,0.572,1.0,-1,1.0,
1,52,1,1,1,1,1,1,1,1,-1.0,0.267,1.0,0.575,1.0,-1,1.0,
1,64,1,1,1,1,2,1,1,1,-1.0,0.267,1.0,0.604,1.0,-1,1.0,
1,62,1,1,1,1,2,1,1,1,-1.0,0.267,1.0,0.601,1.0,-1,1.0,
1,61,1,1,1,1,2,1,1,1,-1.0,0.267,1.0,0.599,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.01,1.0,0.828,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.76,1.0,-1,1.0,
1,51,1,1,1,1,1,1,1,1,-1.0,0.188,1.0,0.601,1.0,-1,1.0,
1,18,1,1,1,1,1,1,-1,1,0.0,0.0,1.0,0.561,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.013,1.0,0.814,1.0,-1,1.0,
1,26,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.816,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.106,1.0,0.612,1.0,-1,1.0,
1,47,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.88,1.0,-1,1.0,
1,32,1,1,1,1,1,1,1,1,-1.0,0.125,1.0,0.8,1.0,-1,1.0,
1,53,1,1,1,1,2,1,1,1,-1.0,0.125,1.0,0.821,1.0,-1,1.0,
1,36,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.826,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.85,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.85,1.0,-1,1.0,
1,26,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,1,1,1.0,0.784,0.0,1.0,0.55,1,-1.0,1.0
1,18,1,1,1,1,1,1,1,1,-1.0,0.053,1.0,0.837,1.0,-1,1.0,
1,55,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,54,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,33,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,34,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,34,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,38,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,1,1,-1.0,0.061,1.0,0.576,1.0,-1,1.0,
1,62,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,29,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,24,1,1,1,1,1,1,1,1,1.0,0.835,0.043,1.0,0.866,1,-1.0,1.0
1,65,1,1,1,1,2,1,1,1,1.0,0.816,0.0,1.0,0.808,1,-1.0,1.0
1,47,1,1,1,1,2,1,1,1,0.0,-1.0,1.0,0.83,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.015,1.0,0.801,1.0,-1,1.0,
1,26,1,1,1,1,2,1,1,1,0.0,0.5,1.0,0.815,1.0,-1,1.0,
1,27,1,1,1,1,2,1,1,1,0.0,0.5,1.0,0.827,1.0,-1,1.0,
1,28,1,1,1,1,1,1,1,1,-1.0,0.127,1.0,0.525,1.0,-1,1.0,
1,41,1,1,1,1,2,1,1,1,-1.0,0.242,1.0,0.543,1.0,-1,1.0,
1,51,1,1,1,1,1,1,1,1,-1.0,0.242,1.0,0.585,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.333,1.0,0.685,-1.0,-1,1.0,
1,24,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,27,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.777,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.143,1.0,0.799,1.0,-1,1.0,
1,28,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,25,1,1,1,1,1,1,1,1,1.0,0.877,0.091,1.0,0.833,1,-1.0,1.0
1,21,1,1,1,1,2,1,1,1,-1.0,0.21,1.0,0.859,1.0,-1,1.0,
1,64,1,1,1,1,3,1,1,1,-1.0,0.157,1.0,0.867,1.0,-1,1.0,
1,63,1,1,1,1,3,1,1,1,-1.0,0.157,1.0,0.865,1.0,-1,1.0,
1,72,1,1,1,1,4,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,40,1,1,1,1,2,1,1,1,-1.0,0.2,1.0,0.479,1.0,-1,1.0,
1,57,1,1,1,1,2,1,1,1,-1.0,0.179,1.0,0.475,1.0,-1,1.0,
1,58,1,1,1,1,2,1,1,1,-1.0,0.179,1.0,0.477,1.0,-1,1.0,
1,23,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,27,1,1,1,1,1,1,1,1,1.0,0.834,-1.0,1.0,0.784,1,-1.0,1.0
1,38,1,1,1,1,1,1,1,1,-1.0,0.083,1.0,0.694,1.0,-1,1.0,
1,36,1,1,1,1,1,1,1,1,-1.0,0.083,1.0,0.686,1.0,-1,1.0,
1,34,1,1,1,1,2,1,1,1,-1.0,0.039,1.0,0.68,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.215,1.0,0.885,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.716,1.0,-1,1.0,
1,25,1,1,1,1,1,1,1,1,-1.0,0.032,1.0,0.44,1.0,-1,1.0,
1,50,1,1,1,1,3,1,1,1,1.0,0.658,0.054,1.0,0.604,1,-1.0,1.0
1,25,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.681,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.005,1.0,0.907,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.154,1.0,0.594,1.0,-1,1.0,
1,19,1,1,1,1,1,1,1,1,-1.0,0.143,1.0,0.846,1.0,-1,1.0,
1,50,-1,1,1,1,3,1,1,1,-1.0,0.0,1.0,0.733,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.059,1.0,0.724,1.0,-1,1.0,
1,20,1,1,1,1,1,1,-1,1,0.0,0.0,1.0,0.565,1.0,-1,1.0,
1,27,1,1,1,1,1,1,1,1,-1.0,0.017,1.0,0.848,1.0,-1,1.0,
1,30,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,27,1,1,1,1,1,1,1,1,-1.0,0.067,1.0,0.58,1.0,-1,1.0,
1,35,-1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,1.0,1.0,-1,1.0,
1,29,1,1,1,1,1,1,1,1,-1.0,0.007,1.0,0.605,1.0,-1,1.0,
1,27,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,-1.0,0.059,1.0,0.425,1.0,-1,1.0,
1,19,1,1,1,1,1,1,-1,1,-1.0,-1.0,0.0,1.0,-1.0,1,,
